workload,kernel,requested_core_clock,requested_mem_clock,requested_pair,is_auto_baseline,applied_core_clock,applied_mem_clock,n,measured_launches_mean,measured_launches_std,total_time_mean_ms,total_time_std_ms,total_energy_mean_mJ,total_energy_std_mJ,avg_power_mean_W,avg_power_std_W,time_per_launch_mean_ms,time_per_launch_std_ms,energy_per_launch_mean_mJ,energy_per_launch_std_mJ,effective_core_clock,effective_mem_clock,num_requested_pairs_merged,requested_pairs_merged,requested_core_clock_original,requested_mem_clock_original
pre_euler3d,compute_step_factor,210,405,210/405,0,210,405,1,192343.0,0.0,5000.01,0.0,197958.0,0.0,39.591523,0.0,0.0259952792667266,0.0,1.0291926402312537,0.0,210.0,405.0,1,210/405,210,405
pre_euler3d,compute_step_factor,210,810,210/810,0,210,810,1,210059.0,0.0,5000.026,0.0,208098.0,0.0,41.619385,0.0,0.0238029601207279,0.0,0.990664527585107,0.0,210.0,810.0,1,210/810,210,810
pre_euler3d,compute_step_factor,210,5001,210/5001,0,210,5001,1,213361.0,0.0,5000.026,0.0,370948.0,0.0,74.189216,0.0,0.0234345827025557,0.0,1.7385932761844949,0.0,210.0,5001.0,1,210/5001,210,5001
pre_euler3d,compute_step_factor,210,9251,210/9251,0,210,9251,1,215067.0,0.0,5000.017,0.0,493196.0,0.0,98.638863,0.0,0.0232486480957097,0.0,2.2932202522934717,0.0,210.0,9251.0,1,210/9251,210,9251
pre_euler3d,compute_step_factor,210,9501,210/9501,0,210,9501,1,214496.0,0.0,5000.015,0.0,493705.0,0.0,98.740711,0.0,0.0233105279352528,0.0,2.301697933761002,0.0,210.0,9501.0,1,210/9501,210,9501
pre_euler3d,compute_step_factor,630,810,630/405;630/810,0,630,810,2,356044.5,0.0,5000.012500000001,0.0,238320.5,0.0,47.6639835,0.0,0.01414551039648445,0.0,0.6719801812545869,0.0,630.0,810.0,2,630/405;630/810,630,405;810
pre_euler3d,compute_step_factor,630,5001,630/5001,0,630,5001,1,382901.0,0.0,5000.012,0.0,418803.0,0.0,83.760404,0.0,0.0130582369855393,0.0,1.0937631398194312,0.0,630.0,5001.0,1,630/5001,630,5001
pre_euler3d,compute_step_factor,630,9251,630/9251,0,630,9251,1,417417.0,0.0,5000.016,0.0,532544.0,0.0,106.508457,0.0,0.0119784675755898,0.0,1.275808124728988,0.0,630.0,9251.0,1,630/9251,630,9251
pre_euler3d,compute_step_factor,630,9501,630/9501,0,630,9501,1,405317.0,0.0,5000.004,0.0,533106.0,0.0,106.621106,0.0,0.0123360332776567,0.0,1.3152816190784005,0.0,630.0,9501.0,1,630/9501,630,9501
pre_euler3d,compute_step_factor,1050,810,1050/405;1050/810,0,1050,810,2,449964.0,0.0,5000.01,0.0,280246.5,0.0,56.0491905,0.0,0.011112046284482799,0.0,0.6228256667828882,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
pre_euler3d,compute_step_factor,1050,5001,1050/5001,0,1050,5001,1,469502.0,0.0,5000.015,0.0,438477.0,0.0,87.695143,0.0,0.0106496138461604,0.0,0.9339193443265418,0.0,1050.0,5001.0,1,1050/5001,1050,5001
pre_euler3d,compute_step_factor,1050,9251,1050/9251,0,1050,9251,1,515883.0,0.0,5000.012,0.0,584100.0,0.0,116.819726,0.0,0.0096921433735944,0.0,1.132233471542966,0.0,1050.0,9251.0,1,1050/9251,1050,9251
pre_euler3d,compute_step_factor,1050,9501,1050/9501,0,1050,9501,1,516256.0,0.0,5000.01,0.0,576124.0,0.0,115.224575,0.0,0.0096851368313394,0.0,1.1159657224322816,0.0,1050.0,9501.0,1,1050/9501,1050,9501
pre_euler3d,compute_step_factor,1470,810,1470/405;1470/810,0,1470,810,2,568831.5,0.0,5000.012000000001,0.0,337580.5,0.0,67.515942,0.0,0.008789998327606002,0.0,0.5934662734510904,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
pre_euler3d,compute_step_factor,1470,5001,1470/5001,0,1470,5001,1,581053.0,0.0,5000.009,0.0,485063.0,0.0,97.01242,0.0,0.0086050824967774,0.0,0.8347999235870049,0.0,1470.0,5001.0,1,1470/5001,1470,5001
pre_euler3d,compute_step_factor,1470,9251,1470/9251,0,1470,9251,1,590051.0,0.0,5000.011,0.0,619837.0,0.0,123.967122,0.0,0.0084738624288408,0.0,1.05048038220425,0.0,1470.0,9251.0,1,1470/9251,1470,9251
pre_euler3d,compute_step_factor,1470,9501,1470/9501,0,1470,9501,1,568255.0,0.0,5000.004,0.0,617922.0,0.0,123.584291,0.0,0.0087988737450616,0.0,1.0874026625370652,0.0,1470.0,9501.0,1,1470/9501,1470,9501
pre_euler3d,compute_step_factor,1890,810,1890/405;1890/810,0,1890,810,2,612811.0,0.0,5000.005,0.0,565485.0,0.0,113.09688399999999,0.0,0.008159134760476,0.0,0.9227729907173063,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
pre_euler3d,compute_step_factor,1890,5001,1890/5001,0,1890,5001,1,676095.0,0.0,5000.012,0.0,790626.0,0.0,158.124829,0.0,0.0073954281572855,0.0,1.1694007498946155,0.0,1890.0,5001.0,1,1890/5001,1890,5001
pre_euler3d,compute_step_factor,1890,9251,1890/9251,0,1890,9251,1,633875.0,0.0,5000.006,0.0,884865.0,0.0,176.972793,0.0,0.007888,0.0,1.3959613488463811,0.0,1890.0,9251.0,1,1890/9251,1890,9251
pre_euler3d,compute_step_factor,1890,9501,1890/9501,0,1890,9501,1,636058.0,0.0,5000.005,0.0,877209.0,0.0,175.441629,0.0,0.0078609262048429,0.0,1.3791336639111529,0.0,1890.0,9501.0,1,1890/9501,1890,9501
pre_euler3d,compute_step_factor,1935,810,2100/810,0,1935,810,1,653786.0,0.0,5000.003,0.0,700000.0,0.0,139.999904,0.0,0.0076477670063292,0.0,1.0706867384740573,0.0,1935.0,810.0,1,2100/810,2100,810
pre_euler3d,compute_step_factor,1935,5001,2100/5001,0,1935,5001,1,685717.0,0.0,5000.007,0.0,910583.0,0.0,182.116351,0.0,0.0072916480122266,0.0,1.3279282852838707,0.0,1935.0,5001.0,1,2100/5001,2100,5001
pre_euler3d,compute_step_factor,1935,9251,2100/9251,0,1935,9251,1,682652.0,0.0,5000.008,0.0,1039418.0,0.0,207.883275,0.0,0.0073243878286447,0.0,1.5226176734265775,0.0,1935.0,9251.0,1,2100/9251,2100,9251
pre_euler3d,compute_step_factor,1965,810,2100/405,0,1965,810,1,666740.0,0.0,5000.005,0.0,725204.0,0.0,145.040644,0.0,0.0074991825899151,0.0,1.087686354501005,0.0,1965.0,810.0,1,2100/405,2100,405
pre_euler3d,compute_step_factor,1965,9501,2100/9501,0,1965,9501,1,635724.0,0.0,5000.004,0.0,1017571.0,0.0,203.514021,0.0,0.0078650546463559,0.0,1.6006490237901982,0.0,1965.0,9501.0,1,2100/9501,2100,9501
pre_euler3d,time_step,210,405,210/405,0,210,405,1,81366.0,0.0,5000.01,0.0,195345.0,0.0,39.068924,0.0,0.0614508517071012,0.0,2.400818523707691,0.0,210.0,405.0,1,210/405,210,405
pre_euler3d,time_step,210,810,210/810,0,210,810,1,158034.0,0.0,5000.007,0.0,230574.0,0.0,46.114737,0.0,0.0316388055734841,0.0,1.4590151486389005,0.0,210.0,810.0,1,210/810,210,810
pre_euler3d,time_step,210,5001,210/5001,0,210,5001,1,209761.0,0.0,5000.02,0.0,419976.0,0.0,83.994864,0.0,0.023836747536482,0.0,2.0021643680188403,0.0,210.0,5001.0,1,210/5001,210,5001
pre_euler3d,time_step,210,9251,210/9251,0,210,9251,1,215891.0,0.0,5000.025,0.0,537146.0,0.0,107.428665,0.0,0.0231599510864278,0.0,2.488042577041192,0.0,210.0,9251.0,1,210/9251,210,9251
pre_euler3d,time_step,210,9501,210/9501,0,210,9501,1,217012.0,0.0,5000.019,0.0,541253.0,0.0,108.250198,0.0,0.0230402880946675,0.0,2.4941155327815974,0.0,210.0,9501.0,1,210/9501,210,9501
pre_euler3d,time_step,630,810,630/405;630/810,0,630,810,2,164988.5,0.0,5000.0275,0.0,244345.0,0.0,48.86873,0.0,0.0304507764924192,0.0,1.484248588406606,0.0,630.0,810.0,2,630/405;630/810,630,405;810
pre_euler3d,time_step,630,5001,630/5001,0,630,5001,1,378573.0,0.0,5000.014,0.0,460782.0,0.0,92.156148,0.0,0.0132075293272367,0.0,1.2171549476587078,0.0,630.0,5001.0,1,630/5001,630,5001
pre_euler3d,time_step,630,9251,630/9251,0,630,9251,1,405721.0,0.0,5000.011,0.0,616972.0,0.0,123.394135,0.0,0.0123237668249856,0.0,1.5206804676119796,0.0,630.0,9251.0,1,630/9251,630,9251
pre_euler3d,time_step,630,9501,630/9501,0,630,9501,1,389495.0,0.0,5000.005,0.0,615380.0,0.0,123.07588,0.0,0.0128371481020295,0.0,1.5799432598621292,0.0,630.0,9501.0,1,630/9501,630,9501
pre_euler3d,time_step,1050,810,1050/405;1050/810,0,1050,810,2,171138.0,0.0,5000.022,0.0,272068.0,0.0,54.413360999999995,0.0,0.02921913910827505,0.0,1.5899692741354867,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
pre_euler3d,time_step,1050,5001,1050/5001,0,1050,5001,1,421261.0,0.0,5000.012,0.0,490389.0,0.0,98.07757,0.0,0.011869154752042,0.0,1.164097792105132,0.0,1050.0,5001.0,1,1050/5001,1050,5001
pre_euler3d,time_step,1050,9251,1050/9251,0,1050,9251,1,489997.0,0.0,5000.013,0.0,661719.0,0.0,132.343464,0.0,0.0102041706377794,0.0,1.3504552068686135,0.0,1050.0,9251.0,1,1050/9251,1050,9251
pre_euler3d,time_step,1050,9501,1050/9501,0,1050,9501,1,512283.0,0.0,5000.012,0.0,671119.0,0.0,134.223485,0.0,0.0097602536098211,0.0,1.3100551843414676,0.0,1050.0,9501.0,1,1050/9501,1050,9501
pre_euler3d,time_step,1470,810,1470/405;1470/810,0,1470,810,2,179293.5,0.0,5000.015,0.0,311357.0,0.0,62.271215,0.0,0.027887327615314997,0.0,1.7365719946909963,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
pre_euler3d,time_step,1470,5001,1470/5001,0,1470,5001,1,495675.0,0.0,5000.008,0.0,563642.0,0.0,112.728224,0.0,0.0100872708932264,0.0,1.137120088767842,0.0,1470.0,5001.0,1,1470/5001,1470,5001
pre_euler3d,time_step,1470,9251,1470/9251,0,1470,9251,1,557241.0,0.0,5000.011,0.0,714833.0,0.0,142.966293,0.0,0.0089727981250482,0.0,1.28280761824776,0.0,1470.0,9251.0,1,1470/9251,1470,9251
pre_euler3d,time_step,1470,9501,1470/9501,0,1470,9501,1,534121.0,0.0,5000.01,0.0,711927.0,0.0,142.385108,0.0,0.009361193437442,0.0,1.3328946062783529,0.0,1470.0,9501.0,1,1470/9501,1470,9501
pre_euler3d,time_step,1890,810,1890/405;1890/810,0,1890,810,2,180207.5,0.0,5000.0025000000005,0.0,490135.5,0.0,98.02704750000001,0.0,0.02774708387251875,0.0,2.7199750246422454,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
pre_euler3d,time_step,1890,5001,1890/5001,0,1890,5001,1,534819.0,0.0,5000.007,0.0,886254.0,0.0,177.250558,0.0,0.0093489703993313,0.0,1.657110162503576,0.0,1890.0,5001.0,1,1890/5001,1890,5001
pre_euler3d,time_step,1890,9251,1890/9251,0,1890,9251,1,617684.0,0.0,5000.007,0.0,1031063.0,0.0,206.212318,0.0,0.0080947652845144,0.0,1.6692402587730943,0.0,1890.0,9251.0,1,1890/9251,1890,9251
pre_euler3d,time_step,1890,9501,1890/9501,0,1890,9501,1,611998.0,0.0,5000.01,0.0,1033908.0,0.0,206.781176,0.0,0.0081699776796656,0.0,1.689397677770189,0.0,1890.0,9501.0,1,1890/9501,1890,9501
pre_euler3d,time_step,1935,810,2100/810,0,1935,810,1,180077.0,0.0,5000.007,0.0,574374.0,0.0,114.874643,0.0,0.0277659390149769,0.0,3.1896022257145558,0.0,1935.0,810.0,1,2100/810,2100,810
pre_euler3d,time_step,1935,9251,2100/9251,0,1935,9251,1,617025.0,0.0,5000.006,0.0,1176049.0,0.0,235.209524,0.0,0.0081034091001175,0.0,1.905998946558081,0.0,1935.0,9251.0,1,2100/9251,2100,9251
pre_euler3d,time_step,1950,810,2100/405,0,1950,810,1,184598.0,0.0,5000.017,0.0,580801.0,0.0,116.159803,0.0,0.0270859760127411,0.0,3.1463016934094625,0.0,1950.0,810.0,1,2100/405,2100,405
pre_euler3d,time_step,1950,5001,2100/5001,0,1950,5001,1,514841.0,0.0,5000.003,0.0,952184.0,0.0,190.43667,0.0,0.0097117420718241,0.0,1.8494719729003712,0.0,1950.0,5001.0,1,2100/5001,2100,5001
pre_euler3d,time_step,1950,9501,2100/9501,0,1950,9501,1,583192.0,0.0,5000.008,0.0,1166325.0,0.0,233.264636,0.0,0.0085735195270168,0.0,1.999898832631449,0.0,1950.0,9501.0,1,2100/9501,2100,9501
srad_v1,compress,210,405,210/405,0,210,405,1,3960.0,0.0,5000.008,0.0,198266.0,0.0,39.653134,0.0,1.2626282828282829,0.0,50.06717171717172,0.0,210.0,405.0,1,210/405,210,405
srad_v1,compress,210,810,210/810,0,210,810,1,8927.0,0.0,5000.493,0.0,237713.0,0.0,47.537916,0.0,0.5601538030693403,0.0,26.628542623501737,0.0,210.0,810.0,1,210/810,210,810
srad_v1,compress,210,5001,210/5001,0,210,5001,1,41417.0,0.0,5000.123,0.0,530350.0,0.0,106.0674,0.0,0.1207263442547746,0.0,12.80512832894705,0.0,210.0,5001.0,1,210/5001,210,5001
srad_v1,compress,210,9251,210/9251,0,210,9251,1,41441.0,0.0,5000.123,0.0,683629.0,0.0,136.722435,0.0,0.120656427209768,0.0,16.496440722955526,0.0,210.0,9251.0,1,210/9251,210,9251
srad_v1,compress,210,9501,210/9501,0,210,9501,1,40872.0,0.0,5000.011,0.0,681606.0,0.0,136.320907,0.0,0.1223334067332159,0.0,16.67660011743981,0.0,210.0,9501.0,1,210/9501,210,9501
srad_v1,compress,630,810,630/405;630/810,0,630,810,2,8971.5,0.0,5000.477000000001,0.0,246479.5,0.0,49.2912015,0.0,0.5573750395495694,0.0,27.473382602453484,0.0,630.0,810.0,2,630/405;630/810,630,405;810
srad_v1,compress,630,5001,630/5001,0,630,5001,1,59500.0,0.0,5000.023,0.0,614535.0,0.0,122.906436,0.0,0.084034,0.0,10.328319327731093,0.0,630.0,5001.0,1,630/5001,630,5001
srad_v1,compress,630,9251,630/9251,0,630,9251,1,88080.0,0.0,5000.016,0.0,873357.0,0.0,174.670837,0.0,0.056766757493188,0.0,9.91549727520436,0.0,630.0,9251.0,1,630/9251,630,9251
srad_v1,compress,630,9501,630/9501,0,630,9501,1,88344.0,0.0,5000.011,0.0,875956.0,0.0,175.190824,0.0,0.0565970637507923,0.0,9.915285701349273,0.0,630.0,9501.0,1,630/9501,630,9501
srad_v1,compress,1050,810,1050/405;1050/810,0,1050,810,2,9002.5,0.0,5000.128000000001,0.0,268062.5,0.0,53.611126999999996,0.0,0.5554157037507175,0.0,29.776630299699267,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
srad_v1,compress,1050,5001,1050/5001,0,1050,5001,1,60793.0,0.0,5000.041,0.0,641101.0,0.0,128.219161,0.0,0.0822469856726925,0.0,10.545638478114256,0.0,1050.0,5001.0,1,1050/5001,1050,5001
srad_v1,compress,1050,9251,1050/9251,0,1050,9251,1,101160.0,0.0,5000.039,0.0,934949.0,0.0,186.988357,0.0,0.049427036378015,0.0,9.24227955713721,0.0,1050.0,9251.0,1,1050/9251,1050,9251
srad_v1,compress,1050,9501,1050/9501,0,1050,9501,1,102041.0,0.0,5000.049,0.0,945301.0,0.0,189.058354,0.0,0.0490003919992944,0.0,9.263933124920376,0.0,1050.0,9501.0,1,1050/9501,1050,9501
srad_v1,compress,1470,810,1470/405;1470/810,0,1470,810,2,9030.5,0.0,5000.3395,0.0,300924.0,0.0,60.1807295,0.0,0.5537168710089935,0.0,33.32322638877454,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
srad_v1,compress,1470,5001,1470/5001,0,1470,5001,1,60521.0,0.0,5000.031,0.0,678995.0,0.0,135.798165,0.0,0.0826164637068125,0.0,11.219163596107135,0.0,1470.0,5001.0,1,1470/5001,1470,5001
srad_v1,compress,1470,9251,1470/9251,0,1470,9251,1,105904.0,0.0,5000.036,0.0,990011.0,0.0,198.000769,0.0,0.0472129098051065,0.0,9.3481927028252,0.0,1470.0,9251.0,1,1470/9251,1470,9251
srad_v1,compress,1470,9501,1470/9501,0,1470,9501,1,104980.0,0.0,5000.017,0.0,997419.0,0.0,199.483138,0.0,0.0476282815774433,0.0,9.501038293008191,0.0,1470.0,9501.0,1,1470/9501,1470,9501
srad_v1,compress,1890,810,1890/405;1890/810,0,1890,810,2,9043.5,0.0,5000.162,0.0,455698.5,0.0,91.13674,0.0,0.5529013288423317,0.0,50.389577469779496,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
srad_v1,compress,1890,5001,1890/5001,0,1890,5001,1,60334.0,0.0,5000.036,0.0,949417.0,0.0,189.882028,0.0,0.0828726091424404,0.0,15.736019491497332,0.0,1890.0,5001.0,1,1890/5001,1890,5001
srad_v1,compress,1890,9251,1890/9251,0,1890,9251,1,106569.0,0.0,5000.048,0.0,1390720.0,0.0,278.141311,0.0,0.046918409668853,0.0,13.049948859424411,0.0,1890.0,9251.0,1,1890/9251,1890,9251
srad_v1,compress,1890,9501,1890/9501,0,1890,9501,1,108032.0,0.0,5000.015,0.0,1453963.0,0.0,290.79172,0.0,0.0462827217861374,0.0,13.458632627369669,0.0,1890.0,9501.0,1,1890/9501,1890,9501
srad_v1,compress,1935,810,2100/405,0,1935,810,1,9041.0,0.0,5000.346,0.0,537497.0,0.0,107.491968,0.0,0.5530744386682889,0.0,59.45105629908196,0.0,1935.0,810.0,1,2100/405,2100,405
srad_v1,compress,1935,9501,2100/9501,0,1935,9501,1,106751.0,0.0,5000.045,0.0,1588213.0,0.0,317.639715,0.0,0.0468383902726906,0.0,14.87773416642467,0.0,1935.0,9501.0,1,2100/9501,2100,9501
srad_v1,compress,1950,5001,2100/5001,0,1950,5001,1,60848.0,0.0,5000.004,0.0,1080278.0,0.0,216.055431,0.0,0.0821720352353405,0.0,17.753714173021297,0.0,1950.0,5001.0,1,2100/5001,2100,5001
srad_v1,compress,1950,9251,2100/9251,0,1950,9251,1,108163.0,0.0,5000.009,0.0,1583946.0,0.0,316.788612,0.0,0.0462266116879154,0.0,14.644064976008432,0.0,1950.0,9251.0,1,2100/9251,2100,9251
srad_v1,compress,1965,810,2100/810,0,1965,810,1,9042.0,0.0,5000.392,0.0,526812.0,0.0,105.354149,0.0,0.5530183587701836,0.0,58.262773722627735,0.0,1965.0,810.0,1,2100/810,2100,810
srad_v1,extract,210,405,210/405,0,210,405,1,3958.0,0.0,5000.278,0.0,203976.0,0.0,40.792933,0.0,1.26333451237999,0.0,51.53511874684184,0.0,210.0,405.0,1,210/405,210,405
srad_v1,extract,210,810,210/810,0,210,810,1,8938.0,0.0,5000.346,0.0,241440.0,0.0,48.284662,0.0,0.5594479749384649,0.0,27.01275453121504,0.0,210.0,810.0,1,210/810,210,810
srad_v1,extract,210,5001,210/5001,0,210,5001,1,42912.0,0.0,5000.103,0.0,532345.0,0.0,106.466817,0.0,0.1165199244966442,0.0,12.405504287844892,0.0,210.0,5001.0,1,210/5001,210,5001
srad_v1,extract,210,9251,210/9251,0,210,9251,1,45269.0,0.0,5000.027,0.0,690569.0,0.0,138.113045,0.0,0.1104514568468488,0.0,15.254788044798868,0.0,210.0,9251.0,1,210/9251,210,9251
srad_v1,extract,210,9501,210/9501,0,210,9501,1,45001.0,0.0,5000.01,0.0,692205.0,0.0,138.440716,0.0,0.1111088642474611,0.0,15.381991511299749,0.0,210.0,9501.0,1,210/9501,210,9501
srad_v1,extract,630,810,630/405;630/810,0,630,810,2,8972.5,0.0,5000.348,0.0,246442.5,0.0,49.2850435,0.0,0.5572978112491638,0.0,27.466060504625972,0.0,630.0,810.0,2,630/405;630/810,630,405;810
srad_v1,extract,630,5001,630/5001,0,630,5001,1,59558.0,0.0,5000.067,0.0,620068.0,0.0,124.011929,0.0,0.0839529030524866,0.0,10.411162228415998,0.0,630.0,5001.0,1,630/5001,630,5001
srad_v1,extract,630,9251,630/9251,0,630,9251,1,90100.0,0.0,5000.01,0.0,871943.0,0.0,174.388242,0.0,0.0554940066592674,0.0,9.677502774694783,0.0,630.0,9251.0,1,630/9251,630,9251
srad_v1,extract,630,9501,630/9501,0,630,9501,1,89411.0,0.0,5000.031,0.0,869287.0,0.0,173.85633,0.0,0.0559218776213217,0.0,9.722371967654986,0.0,630.0,9501.0,1,630/9501,630,9501
srad_v1,extract,1050,810,1050/405;1050/810,0,1050,810,2,9002.5,0.0,5000.261,0.0,271624.0,0.0,54.3219885,0.0,0.5554304186442822,0.0,30.171896229336134,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
srad_v1,extract,1050,5001,1050/5001,0,1050,5001,1,60957.0,0.0,5000.083,0.0,630087.0,0.0,126.015296,0.0,0.0820263956559542,0.0,10.336581524681332,0.0,1050.0,5001.0,1,1050/5001,1050,5001
srad_v1,extract,1050,9251,1050/9251,0,1050,9251,1,101229.0,0.0,5000.021,0.0,921448.0,0.0,184.288844,0.0,0.0493931679657015,0.0,9.102608936174416,0.0,1050.0,9251.0,1,1050/9251,1050,9251
srad_v1,extract,1050,9501,1050/9501,0,1050,9501,1,102280.0,0.0,5000.041,0.0,932795.0,0.0,186.55747,0.0,0.0488858134532655,0.0,9.120013687915526,0.0,1050.0,9501.0,1,1050/9501,1050,9501
srad_v1,extract,1470,810,1470/405;1470/810,0,1470,810,2,9029.0,0.0,5000.3945,0.0,303503.0,0.0,60.695814999999996,0.0,0.5538150474095498,0.0,33.61404293247181,0.0,1470.0,810.0,2,1470/405;1470/810,1470,405;810
srad_v1,extract,1470,5001,1470/5001,0,1470,5001,1,60568.0,0.0,5000.066,0.0,671640.0,0.0,134.326229,0.0,0.0825529322414476,0.0,11.089023907013605,0.0,1470.0,5001.0,1,1470/5001,1470,5001
srad_v1,extract,1470,9251,1470/9251,0,1470,9251,1,105936.0,0.0,5000.049,0.0,976992.0,0.0,195.396473,0.0,0.0471987709560489,0.0,9.222473946533755,0.0,1470.0,9251.0,1,1470/9251,1470,9251
srad_v1,extract,1470,9501,1470/9501,0,1470,9501,1,105170.0,0.0,5000.036,0.0,978734.0,0.0,195.745385,0.0,0.0475424170390795,0.0,9.30620899496054,0.0,1470.0,9501.0,1,1470/9501,1470,9501
srad_v1,extract,1890,810,1890/405;1890/810,0,1890,810,2,9043.5,0.0,5000.325,0.0,454684.0,0.0,90.930886,0.0,0.5529193628009835,0.0,50.27761462413244,0.0,1890.0,810.0,2,1890/405;1890/810,1890,405;810
srad_v1,extract,1890,5001,1890/5001,0,1890,5001,1,60445.0,0.0,5000.004,0.0,930020.0,0.0,186.003855,0.0,0.0827198941186202,0.0,15.386218876664737,0.0,1890.0,5001.0,1,1890/5001,1890,5001
srad_v1,extract,1890,9251,1890/9251,0,1890,9251,1,106758.0,0.0,5000.002,0.0,1357691.0,0.0,271.538067,0.0,0.0468349163528728,0.0,12.71746379662414,0.0,1890.0,9251.0,1,1890/9251,1890,9251
srad_v1,extract,1890,9501,1890/9501,0,1890,9501,1,106867.0,0.0,5000.039,0.0,1399082.0,0.0,279.814241,0.0,0.0467874928649629,0.0,13.09180570241515,0.0,1890.0,9501.0,1,1890/9501,1890,9501
srad_v1,extract,1935,810,2100/405,0,1935,810,1,9042.0,0.0,5000.399,0.0,532044.0,0.0,106.400311,0.0,0.5530191329351913,0.0,58.84140676841407,0.0,1935.0,810.0,1,2100/405,2100,405
srad_v1,extract,1935,9501,2100/9501,0,1935,9501,1,106831.0,0.0,5000.038,0.0,1548125.0,0.0,309.622672,0.0,0.0468032499929795,0.0,14.491346144845595,0.0,1935.0,9501.0,1,2100/9501,2100,9501
srad_v1,extract,1950,5001,2100/5001,0,1950,5001,1,60847.0,0.0,5000.032,0.0,1056122.0,0.0,211.223059,0.0,0.082173845875721,0.0,17.35701020592634,0.0,1950.0,5001.0,1,2100/5001,2100,5001
srad_v1,extract,1950,9251,2100/9251,0,1950,9251,1,106701.0,0.0,5000.045,0.0,1522977.0,0.0,304.592634,0.0,0.0468603387034798,0.0,14.273315151685551,0.0,1950.0,9251.0,1,2100/9251,2100,9251
srad_v1,extract,1965,810,2100/810,0,1965,810,1,9049.0,0.0,5000.405,0.0,521913.0,0.0,104.37415,0.0,0.5525919991159244,0.0,57.67631782517405,0.0,1965.0,810.0,1,2100/810,2100,810
srad_v1,prepare,210,405,210/405,0,210,405,1,2556.0,0.0,5000.209,0.0,199459.0,0.0,39.890129,0.0,1.9562633020344289,0.0,78.03560250391236,0.0,210.0,405.0,1,210/405,210,405
srad_v1,prepare,210,810,210/810,0,210,810,1,5770.0,0.0,5000.607,0.0,242017.0,0.0,48.397525,0.0,0.8666563258232236,0.0,41.94402079722703,0.0,210.0,810.0,1,210/810,210,810
srad_v1,prepare,210,5001,210/5001,0,210,5001,1,32998.0,0.0,5000.154,0.0,591761.0,0.0,118.348548,0.0,0.1515290017576823,0.0,17.93323837808352,0.0,210.0,5001.0,1,210/5001,210,5001
srad_v1,prepare,210,9251,210/9251,0,210,9251,1,34162.0,0.0,5000.087,0.0,753654.0,0.0,150.728165,0.0,0.1463640009367133,0.0,22.061179087875416,0.0,210.0,9251.0,1,210/9251,210,9251
srad_v1,prepare,210,9501,210/9501,0,210,9501,1,34141.0,0.0,5000.097,0.0,756031.0,0.0,151.203276,0.0,0.1464543217831932,0.0,22.144371869599603,0.0,210.0,9501.0,1,210/9501,210,9501
srad_v1,prepare,630,810,630/405;630/810,0,630,810,2,5782.5,0.0,5000.638999999999,0.0,249581.0,0.0,49.909847,0.0,0.8647895437407797,0.0,43.160871729816165,0.0,630.0,810.0,2,630/405;630/810,630,405;810
srad_v1,prepare,630,5001,630/5001,0,630,5001,1,41108.0,0.0,5000.102,0.0,657383.0,0.0,131.473917,0.0,0.1216333073854237,0.0,15.991607472997956,0.0,630.0,5001.0,1,630/5001,630,5001
srad_v1,prepare,630,9251,630/9251,0,630,9251,1,71835.0,0.0,5000.033,0.0,1002643.0,0.0,200.527268,0.0,0.0696044128906522,0.0,13.95758335073432,0.0,630.0,9251.0,1,630/9251,630,9251
srad_v1,prepare,630,9501,630/9501,0,630,9501,1,71827.0,0.0,5000.017,0.0,1009297.0,0.0,201.85873,0.0,0.0696119425842649,0.0,14.05177718685174,0.0,630.0,9501.0,1,630/9501,630,9501
srad_v1,prepare,1050,810,1050/405;1050/810,0,1050,810,2,5790.5,0.0,5000.376,0.0,274701.5,0.0,54.9361495,0.0,0.8635482945842228,0.0,47.44011195325198,0.0,1050.0,810.0,2,1050/405;1050/810,1050,405;810
srad_v1,prepare,1050,5001,1050/5001,0,1050,5001,1,41473.0,0.0,5000.052,0.0,679747.0,0.0,135.947993,0.0,0.120561618402334,0.0,16.390109227690303,0.0,1050.0,5001.0,1,1050/5001,1050,5001
srad_v1,prepare,1050,9251,1050/9251,0,1050,9251,1,72546.0,0.0,5000.071,0.0,1028990.0,0.0,205.795066,0.0,0.0689227662448653,0.0,14.183966035343092,0.0,1050.0,9251.0,1,1050/9251,1050,9251
srad_v1,prepare,1050,9501,1050/9501,0,1050,9501,1,72576.0,0.0,5000.026,0.0,1035672.0,0.0,207.133328,0.0,0.0688936563051146,0.0,14.270171957671955,0.0,1050.0,9501.0,1,1050/9501,1050,9501
