constraint_name,constraint_limit,feature_set,model,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,no_pred_feasible,selected_pred_time_ratio,selected_pred_energy_ratio,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
0pct,1.0,ptx,random_forest,particlefilter,find_index,particlefilter::findindex,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1965,810,1965.0,810.0,False,0.9923766483225416,0.6759585726044027,-0.7623351677458423,32.404142739559724,32.404142739559724,0.32404142739559727,28.80391379310345,5425.362068965517,28.80391379310345,5425.362068965517,28.584331428571428,3667.32
0pct,1.0,ptx,random_forest,particlefilter,likelihood,particlefilter::likelihood,1950,9251,1950.0,9251.0,False,False,0.9989241951595342,0.9853049168154596,0.9951251468581004,0.9931338044216946,-0.48748531418996155,0.6866195578305367,False,1950,9251,1950.0,9251.0,False,0.9951251468581004,0.9931338044216946,-0.48748531418996155,0.6866195578305367,0.0,0.0,6.209976426799008,1225.0111662531017,6.179703703703704,1216.6,6.179703703703704,1216.6
0pct,1.0,ptx,random_forest,particlefilter,normalize_weights,particlefilter::normalizeweights,1965,9251,1965.0,9251.0,False,False,0.998616125084404,0.9880205593558764,0.9999982021915284,1.0058909546086443,-0.00017978084716485654,-0.5890954608644305,False,1965,810,1965.0,810.0,False,0.9984138467173324,0.5603284789794012,-0.1586153282667646,43.967152102059885,44.55624756292431,0.4455624756292431,7.351093979441997,1018.2613803230544,7.351080763582965,1024.259911894273,7.339434017595307,570.5608504398826
0pct,1.0,ptx,random_forest,particlefilter,sum,particlefilter::sum,1965,9251,1965.0,9251.0,False,False,0.9916964953150302,0.9702601136796172,1.0024106406795774,0.992694948386675,0.24106406795774138,0.7305051613324953,True,1950,9501,1950.0,9501.0,False,0.9965229716774326,0.9926523099359706,-0.3477028322567355,0.7347690064029355,0.0042638450704401976,4.2638450704401976e-05,0.0117943472199616,1.6474419306824428,0.0118227791531591,1.635407282348852,0.0117533379406316,1.635337037977302
0pct,1.0,ptx,random_forest,pathfinder,dynproc,pathfinder::dynproc,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9763774072280028,0.8750743783194054,-2.3622592771997186,12.492562168059463,12.492562168059463,0.12492562168059462,0.0196384567346025,6.037481883559895,0.0196384567346025,6.037481883559895,0.019174545468490498,5.283245705870848
0pct,1.0,ptx,random_forest,pre_euler3d,compute_flux,preeuler3d::computeflux,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1935,9251,1935.0,9251.0,False,0.9995602258741704,0.9939541431716576,-0.04397741258296284,0.6045856828342355,0.6045856828342355,0.006045856828342355,0.0512522730301259,17.42720665867134,0.0512522730301259,17.42720665867134,0.0512297336065573,17.32184426229508
0pct,1.0,ptx,random_forest,pre_euler3d,compute_flux_contributions,preeuler3d::computefluxcontributions,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9671170548091504,0.8650432402204088,-3.2882945190849555,13.49567597795912,13.49567597795912,0.1349567597795912,0.0109878013673192,2.609109748138121,0.0109878013673192,2.609109748138121,0.010626490097189701,2.256992750620055
0pct,1.0,ptx,random_forest,pre_euler3d,compute_step_factor,preeuler3d::computestepfactor,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0072640945028315,1.5152429545646051,0.0072640945028315,1.5152429545646051,0.0072640945028315,1.5152429545646051
0pct,1.0,ptx,random_forest,pre_euler3d,time_step,preeuler3d::timestep,1935,9251,1935.0,9251.0,False,False,0.9925143578509384,0.9689022082328052,1.005943033102387,0.9873742854804998,0.5943033102387085,1.262571451950023,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,-1.262571451950023,-0.01262571451950023,0.0080555347902019,1.9303712630418952,0.0081034091001175,1.905998946558081,0.0080555347902019,1.9303712630418952
0pct,1.0,ptx,random_forest,srad_v1,compress,sradv1::compress,1890,9251,1890.0,9251.0,False,False,0.9919464304116716,0.9173954699867392,1.0020801870507654,0.871389748005478,0.2080187050765403,12.861025199452204,True,1890,9501,1890.0,9501.0,False,0.9885032086980564,0.8986789618866927,-1.1496791301943587,10.132103811330728,-2.728921388121476,-0.027289213881214747,0.0468210132034834,14.976018353778445,0.046918409668853,13.049948859424411,0.046282721786137404,13.458632627369669
0pct,1.0,ptx,random_forest,srad_v1,extract,sradv1::extract,1890,9251,1890.0,9251.0,False,False,0.9859414686899516,0.9626972331330768,1.00143870938109,0.8770279982252891,0.14387093810899199,12.29720017747109,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,-12.29720017747109,-0.1229720017747109,0.0467676313229571,14.500636037114637,0.0468349163528728,12.71746379662414,0.0467676313229571,14.500636037114637
0pct,1.0,ptx,random_forest,srad_v1,prepare,sradv1::prepare,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9997563528365592,0.8942916838231771,-0.024364716344082993,10.570831617682286,10.570831617682286,0.10570831617682286,0.0676408279220779,22.657237554112555,0.0676408279220779,22.657237554112555,0.06762434742622189,20.26217912304904
0pct,1.0,ptx,random_forest,srad_v1,reduce,sradv1::reduce,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9995507693319764,0.8732793905556866,-0.044923066802360356,12.67206094443134,12.67206094443134,0.1267206094443134,0.1156414265229659,36.027290809010594,0.1156414265229659,36.027290809010594,0.11558947684767779,31.46189056106526
0pct,1.0,ptx,random_forest,srad_v1,srad,sradv1::srad,1935,9251,1935.0,9251.0,False,False,0.9987128930516614,0.9819556412187324,0.995938150987978,0.9964447221516392,-0.4061849012022001,0.35552778483608494,False,1935,9501,1935.0,9501.0,False,0.9964654119259012,0.9925486110099384,-0.3534588074098788,0.7451388990061591,0.3896111141700742,0.003896111141700742,0.131279491690078,45.71882794654344,0.13074625421645789,45.55628481029208,0.1308154727643765,45.378159175344045
0pct,1.0,ptx,random_forest,srad_v1,srad2,sradv1::srad2,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9967469228887484,0.979549091708194,-0.32530771112515566,2.045090829180596,2.045090829180596,0.020450908291805958,0.1452390856014175,50.05771632730124,0.1452390856014175,50.05771632730124,0.1447666116563884,49.03399056139437
0pct,1.0,ptx,random_forest,streamcluster,compute_cost,streamcluster::computecost,1950,9251,1950.0,9251.0,False,False,0.9968532287261888,0.989291392495082,0.9999178489965276,0.9862228521074592,-0.008215100347241933,1.3777147892540809,False,1950,9251,1950.0,9251.0,False,0.9999178489965276,0.9862228521074592,-0.008215100347241933,1.3777147892540809,0.0,0.0,0.3867962404270132,126.6268275702019,0.3867644647277228,124.88227103960396,0.3867644647277228,124.88227103960396
0pct,1.0,ptx,random_forest,syr2k,syr2k_kernel,syr2k::syr2kkernel,1935,9251,1935.0,9251.0,False,False,0.9999249612624638,0.9709999586293356,0.9876807060194522,0.9618081597329106,-1.2319293980547763,3.819184026708944,False,1950,810,1950.0,810.0,False,0.9808222233220476,0.702398587500284,-1.9177776677952396,29.760141249971596,25.940957223262654,0.2594095722326265,15.537757763975156,3970.515527950311,15.346343558282207,3818.8742331288345,15.239778115501519,2788.884498480243
0pct,1.0,ptx,random_forest,syrk,syrk_kernel,syrk::syrkkernel,1950,9251,1950.0,9251.0,False,False,0.9969588664280692,0.9896292656594864,0.9900543583571092,0.9556308937609916,-0.9945641642890801,4.436910623900836,False,1950,810,1950.0,810.0,False,0.9827321099284988,0.7209188313265972,-1.7267890071501202,27.908116867340283,23.471206243439447,0.23471206243439446,7.959238473767885,1987.608903020668,7.880078740157481,1899.420472440945,7.821799218749999,1432.9046875
0pct,1.0,ptx,extra_trees,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1935,9251,1935.0,9251.0,False,False,0.9896591878747184,0.9766136917292284,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,False,1935,9251,1935.0,9251.0,False,0.9994308438366016,0.9982528229761106,-0.05691561633983655,0.1747177023889379,0.0,0.0,0.1732624922032019,59.52214290664634,0.17316387878787867,59.41814718614719,0.17316387878787867,59.41814718614719
0pct,1.0,ptx,extra_trees,2mm,mm2_kernel1,2mm::mm2kernel1,1920,9251,1920.0,9251.0,False,False,0.9961698003694188,0.9838661069102892,0.9950922894358492,1.0003568100223197,-0.49077105641508467,-0.035681002231968684,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.234333327755612,0.03234333327755612,2.134778062313273,696.625693555271,2.124301189464741,696.874256584537,2.084351813255523,674.3430596081702
0pct,1.0,ptx,extra_trees,2mm,mm2_kernel2,2mm::mm2kernel2,1935,9251,1935.0,9251.0,False,False,0.9968398310684886,0.9901071840267304,0.9991548805529024,1.0017783478094051,-0.0845119447097642,-0.1778347809405112,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.418235847719181,0.10418235847719182,2.032619105691057,674.4752032520325,2.0309012997562954,675.6746547522339,2.025129607128392,605.4062373430538
0pct,1.0,ptx,extra_trees,3mm,mm3_kernel1,3mm::mm3kernel1,1935,810,1935.0,810.0,False,False,0.9896314275472174,0.8186698136800753,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,False,1935,810,1935.0,810.0,False,0.9865025370312368,0.8170149338590121,-1.3497462968763196,18.298506614098788,0.0,0.0,0.329816160949868,112.27612137203168,0.3253644795309475,91.73126787671688,0.3253644795309475,91.73126787671688
0pct,1.0,ptx,extra_trees,3mm,mm3_kernel2,3mm::mm3kernel2,1935,810,1935.0,810.0,False,False,0.9891104237181256,0.8218240759785329,0.990101285354561,0.8209314051623176,-0.9898714645439011,17.906859483768244,False,1920,810,1920.0,810.0,False,0.9944269938306054,0.8174208760348206,-0.5573006169394601,18.257912396517938,0.35105291274969375,0.003510529127496942,0.3275530298067474,112.24828037995414,0.3243106758334414,92.14813853936955,0.3257275747508305,91.75408768158428
0pct,1.0,ptx,extra_trees,3mm,mm3_kernel3,3mm::mm3kernel3,1935,810,1935.0,810.0,False,False,0.9893860966484052,0.8151776740863842,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,False,1935,810,1935.0,810.0,False,0.9909178973644526,0.826674696976634,-0.9082102635547429,17.3325303023366,0.0,0.0,0.3288522854324235,113.16270963498847,0.3258656152241919,93.54874869655892,0.3258656152241919,93.54874869655892
0pct,1.0,ptx,extra_trees,atax,atax_kernel1,atax::ataxkernel1,1950,9251,1950.0,9251.0,False,False,0.9983130230227272,0.9946895440219952,0.992649627517302,0.96716359402956,-0.7350372482697987,3.283640597044002,False,1965,5001,1965.0,5001.0,False,0.9806231304496892,0.825618111257571,-1.9376869550310816,17.4381888742429,14.154548277198899,0.14154548277198897,1.2237679882525696,296.98164464023495,1.2147728377065112,287.22983479105926,1.2000551955843533,245.19342452603792
0pct,1.0,ptx,extra_trees,atax,atax_kernel2,atax::ataxkernel2,1965,9251,1965.0,9251.0,False,False,0.993009308505452,0.9652541119081464,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,False,1965,9251,1965.0,9251.0,False,0.9972474865663185,0.9824988133792668,-0.2752513433681547,1.750118662073319,0.0,0.0,1.216248784046693,241.7205739299611,1.2129010429299056,237.49017705554212,1.2129010429299056,237.49017705554212
0pct,1.0,ptx,extra_trees,bicg,bicg_kernel1,bicg::bicgkernel1,1950,9251,1950.0,9251.0,False,False,0.9951611958840998,0.9791829293258616,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,False,1950,9251,1950.0,9251.0,False,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,0.0,0.0,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844,1.1864265717674969,208.82491103202844
0pct,1.0,ptx,extra_trees,bicg,bicg_kernel2,bicg::bicgkernel2,1950,5001,1950.0,5001.0,False,False,0.9999286717102625,0.8993048788294414,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646,0.638950677229747,115.99028878098646
0pct,1.0,ptx,extra_trees,correlation,corr_kernel,correlation::corrkernel,1950,9251,1950.0,9251.0,False,False,0.9955481410943418,0.9352823931412578,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,False,1950,9251,1950.0,9251.0,False,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,0.0,0.0,1351.50475,243653.5,1341.242,222262.5,1341.242,222262.5
0pct,1.0,ptx,extra_trees,correlation,mean_kernel,correlation::meankernel,1965,9251,1965.0,9251.0,False,False,0.998587721726075,0.911386659951104,1.0016398520351026,0.895171930503959,0.16398520351026402,10.482806949604095,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,-10.482806949604095,-0.10482806949604095,0.6022942664418213,104.5072271741749,0.6032819399203765,93.55193630112196,0.6022942664418213,104.5072271741749
0pct,1.0,ptx,extra_trees,correlation,reduce_kernel,correlation::reducekernel,1890,9251,1890.0,9251.0,False,False,0.9885767885356056,0.9408601902784997,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,-2.952584258979396,-0.02952584258979396,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006,0.0463599376923932,16.07854281793569
0pct,1.0,ptx,extra_trees,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331
0pct,1.0,ptx,extra_trees,covariance,covar_kernel,covariance::covarkernel,1950,9251,1950.0,9251.0,False,False,0.9938072531322952,0.9242531076417396,0.9952776953492584,0.9309162704704248,-0.4722304650741638,6.90837295295752,False,1950,9251,1950.0,9251.0,False,0.9952776953492584,0.9309162704704248,-0.4722304650741638,6.90837295295752,0.0,0.0,1348.81175,242987.75,1342.44225,226201.24999999997,1342.44225,226201.24999999997
0pct,1.0,ptx,extra_trees,covariance,mean_kernel,covariance::meankernel,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1950,9251,1950.0,9251.0,False,0.99768770739218,0.9072724561324588,-0.23122926078199546,9.272754386754123,9.272754386754123,0.09272754386754123,0.6037243419463898,104.34581019077515,0.6037243419463898,104.34581019077515,0.6023283546133462,94.67007949891592
0pct,1.0,ptx,extra_trees,covariance,reduce_kernel,covariance::reducekernel,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1920,9501,1920.0,9501.0,False,0.9990163565896708,0.9936307680302596,-0.09836434103291936,0.6369231969740374,0.6369231969740374,0.006369231969740374,0.0462931264350788,15.581790237760163,0.0462931264350788,15.581790237760163,0.0462475905063174,15.482546201232033
0pct,1.0,ptx,extra_trees,doitgen,kernel1,doitgen::kernel1,1965,9251,1965.0,9251.0,False,False,0.99804985100824,0.977930088632198,0.9973240459927104,0.95028561659517,-0.2675954007289594,4.971438340483003,False,1950,5001,1950.0,5001.0,False,0.9934758966594404,0.8275182399385096,-0.6524103340559639,17.24817600614904,12.276737665666039,0.12276737665666038,0.0242435354754874,4.764261228368753,0.024178660889580903,4.527408919020862,0.024085368144704796,3.942513066306992
0pct,1.0,ptx,extra_trees,doitgen,kernel2,doitgen::kernel2,1890,9251,1890.0,9251.0,False,False,0.9607432859553556,0.9046835975363008,0.8868744546079427,1.076455198055362,-11.312554539205733,-7.645519805536205,False,1965,810,1965.0,810.0,False,0.917287691282395,0.7303322329600962,-8.271230871760505,26.96677670399038,34.61229650952659,0.34612296509526586,0.0062991934528833,0.6842749768820062,0.0055865937579958,0.7365913557638483,0.0057781726193365,0.4997480718249538
0pct,1.0,ptx,extra_trees,euler3d,compute_flux,euler3d::computeflux,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,4.90905066631292,0.049090506663129196,0.0256531047822317,8.83643649087523,0.0256531047822317,8.83643649087523,0.025022219664403,8.402651346441601
0pct,1.0,ptx,extra_trees,euler3d,compute_step_factor,euler3d::computestepfactor,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9990506353434307,0.8757008175699922,-0.09493646565692515,12.429918243000781,12.429918243000781,0.12429918243000782,0.0072604597604343,1.4915873221009406,0.0072604597604343,1.4915873221009406,0.0072535669365473,1.306184237440829
0pct,1.0,ptx,extra_trees,euler3d,time_step,euler3d::timestep,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,14.795144554058437,0.14795144554058437,0.0088314572408104,2.095693965829387,0.0088314572408104,2.095693965829387,0.0086197225832922,1.7856330141742491
0pct,1.0,ptx,extra_trees,fdtd2d,step1,fdtd2d::step1,1890,9251,1890.0,9251.0,False,False,0.9975486174610668,0.9652830956684848,0.9913761125688476,0.9062304486627886,-0.8623887431152388,9.376955133721143,False,1470,9251,1470.0,9251.0,False,0.9995712356562504,0.6476384757652949,-0.042876434374961025,35.236152423470514,25.85919728974937,0.2585919728974937,0.0677983972664036,22.852255623805068,0.0672137115203656,20.7094098669176,0.0677693277310924,14.800000000000002
0pct,1.0,ptx,extra_trees,fdtd2d,step2,fdtd2d::step2,1890,9251,1890.0,9251.0,False,False,0.9836960501970844,0.9366123166971396,0.9930855517892752,0.9144471702529932,-0.6914448210724844,8.555282974700685,False,1470,9501,1470.0,9501.0,False,0.9999725404414166,0.6543572576225635,-0.0027459558583409205,34.56427423774365,26.00899126304297,0.2600899126304297,0.067651138562286,22.77645482958773,0.0671833682683005,20.82786466731162,0.0676492808918834,14.903938520653218
0pct,1.0,ptx,extra_trees,fdtd2d,step3,fdtd2d::step3,1890,9251,1890.0,9251.0,False,False,0.9999070177824868,0.9779209171711368,0.9986060551400902,0.9337217852036208,-0.13939448599098458,6.627821479637919,False,1050,9501,1050.0,9501.0,False,0.9950854145257928,0.641995670930754,-0.49145854742072004,35.8004329069246,29.17261142728668,0.29172611427286677,0.0867349905459087,29.282460492306623,0.0866140867516629,27.341671286031037,0.08630872402126628,18.799212870261687
0pct,1.0,ptx,extra_trees,gemm,gemm_kernel,gemm::gemmkernel,1890,9251,1890.0,9251.0,False,False,0.9996494560597668,0.9728441007936164,1.0086199616896725,0.8836301404891618,0.8619961689672495,11.636985951083822,True,1935,810,1935.0,810.0,False,0.9892339592827396,0.7808691454436653,-1.0766040717260394,21.913085455633475,10.276099504549652,0.10276099504549652,0.3255344401041666,103.93723958333334,0.3283405345065335,91.8420776150765,0.32202972306713457,81.161383453211
0pct,1.0,ptx,extra_trees,gemver,gemver_kernel1,gemver::gemverkernel1,1890,9251,1890.0,9251.0,False,False,0.9982766977832456,0.9553869752773816,1.0016145116718176,0.992543772771014,0.16145116718175867,0.7456227228985979,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,-0.7456227228985979,-0.007456227228985979,0.1792517209235623,60.94808547253693,0.1795411249191868,60.493642698082034,0.1792517209235623,60.94808547253693
0pct,1.0,ptx,extra_trees,gemver,gemver_kernel2,gemver::gemverkernel2,1950,9251,1950.0,9251.0,False,False,0.9992870270567474,0.9757690356971084,1.0042939489650209,0.9984902080856384,0.42939489650208884,0.15097919143616245,True,1965,9501,1965.0,9501.0,False,0.9996347638205032,0.9997205438885672,-0.03652361794967973,0.027945611143276317,-0.12303358029288614,-0.0012303358029288614,1.1949811230585423,212.01003584229392,1.200112311015119,211.68994480441572,1.1945446727185856,211.95078834209272
0pct,1.0,ptx,extra_trees,gemver,gemver_kernel3,gemver::gemverkernel3,1965,9251,1965.0,9251.0,False,False,0.9978710976334072,0.9751839140823448,0.9986560408949114,0.9881153369973136,-0.13439591050885547,1.1884663002686424,False,1950,5001,1950.0,5001.0,False,0.9963833076172568,0.8538482750416868,-0.3616692382743203,14.615172495831318,13.426706195562677,0.13426706195562677,0.6776776904310111,142.11371645432365,0.676766919328641,140.4247428262047,0.6752267386900743,121.34355165428764
0pct,1.0,ptx,extra_trees,gesummv,gesummv_kernel,gesummv::gesummvkernel,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1935,5001,1935.0,5001.0,False,0.9961749388845896,0.8129868625901592,-0.38250611154103664,18.701313740984084,18.701313740984084,0.18701313740984082,1.413187623622492,303.2195535461995,1.413187623622492,303.2195535461995,1.4077820945945945,246.51351351351352
0pct,1.0,ptx,extra_trees,gramschmidt,kernel1,gramschmidt::kernel1,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1950,810,1950.0,810.0,False,0.9982694319824744,0.5477261324810895,-0.173056801752558,45.22738675189105,45.22738675189105,0.4522738675189105,0.0796207363291824,12.213621452912513,0.0796207363291824,12.213621452912513,0.07948294722935928,6.689719641991836
0pct,1.0,ptx,extra_trees,gramschmidt,kernel2,gramschmidt::kernel2,1890,9251,1890.0,9251.0,False,False,0.9833219201655377,0.9771930686816134,0.8837361831074014,1.0474359332827363,-11.626381689259857,-4.743593328273632,False,1890,810,1890.0,810.0,False,0.9857399485895656,0.6479672443109288,-1.4260051410434404,35.203275568907124,39.94686889718076,0.39946868897180754,0.0068690622239501,0.7647887149798805,0.0060704388313209,0.8010671814390558,0.006771109043495099,0.49555803612560956
0pct,1.0,ptx,extra_trees,gramschmidt,kernel3,gramschmidt::kernel3,1950,9251,1950.0,9251.0,False,False,0.9981729752577996,0.975053429556099,0.9988034512793974,0.9947407362882916,-0.11965487206025971,0.5259263711708373,False,1950,9251,1950.0,9251.0,False,0.9988034512793974,0.9947407362882916,-0.11965487206025971,0.5259263711708373,0.0,0.0,1.1533431734317343,177.33694649446494,1.1519631421331489,176.40428472702143,1.1519631421331489,176.40428472702143
0pct,1.0,ptx,extra_trees,hotspot3d,hotspotOpt1,hotspot3d::hotspotopt1,1950,9251,1950.0,9251.0,False,False,0.9983308643464552,0.9920012196391558,0.998258611697147,0.9721798745585318,-0.17413883028529753,2.782012544146817,False,1950,9251,1950.0,9251.0,False,0.998258611697147,0.9721798745585318,-0.17413883028529753,2.782012544146817,0.0,0.0,0.0382728219102585,13.520491113118291,0.0382061740658668,13.144349354321085,0.0382061740658668,13.144349354321085
0pct,1.0,ptx,extra_trees,hotspot,calculate_temp,hotspot::calculatetemp,1890,9251,1890.0,9251.0,False,False,0.991480377433312,0.8981280142921111,1.0186369592457416,0.9154750446023208,1.8636959245741602,8.452495539767924,True,1950,9251,1950.0,9251.0,False,0.998170340635137,0.9939337418723444,-0.18296593648630122,0.6066258127655599,-7.845869727002364,-0.07845869727002364,0.0092787035834245,2.4721231465845195,0.009451630403962099,2.2631670478818924,0.0092617267165193,2.4571266094539856
0pct,1.0,ptx,extra_trees,jacobi1d,kernel1,jacobi1d::kernel1,1890,9251,1890.0,9251.0,False,False,0.9791603187828004,0.9534980190592928,1.0197394138707734,1.1530789359477307,1.9739413870773381,-15.30789359477307,True,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,15.30789359477307,0.1530789359477307,0.0058807652047093,0.6770520917869283,0.0059968480629619,0.7806945055788566,0.0058807652047093,0.6770520917869283
0pct,1.0,ptx,extra_trees,jacobi1d,kernel2,jacobi1d::kernel2,1890,9251,1890.0,9251.0,False,False,0.9152755994480172,0.9522766061808507,0.9625615775899268,1.1648014575158503,-3.7438422410073224,-16.480145751585027,False,1890,810,1890.0,810.0,False,0.9289723205126736,0.631606160036712,-7.102767948732636,36.8393839963288,53.319529747913826,0.5331952974791383,0.0063036988755488,0.6731565192066941,0.0060676983343001005,0.7840936947082537,0.0058559617722317,0.4251698041998192
